"sk_grupo","sk_autor","sk_data_autorado","autorado_em","sk_data_commitado","commitado_em","e_merge","linhas_adicionadas","linhas_removidas","linhas_total","grupo","commit_id","titulo","mensagem"
"3","85","20260609","2026-06-09T23:44:25.000-03:00","20260609","2026-06-09T23:44:25.000-03:00","0","224","3","227","G03","7153da61","feat(frontend): implementa a tela de usuarios com a ligacao dos partials, ligacao com navbar e ligacao no app.ts #315","feat(frontend): implementa a tela de usuarios com a ligacao dos partials, ligacao com navbar e ligacao no app.ts #315
"
"3","85","20260521","2026-05-21T11:58:05.000-03:00","20260521","2026-05-21T11:58:05.000-03:00","0","57","8","65","G03","7158d25d","feat: cria classes controller, service e repository","feat: cria classes controller, service e repository
"
"3","72","20260625","2026-06-25T17:39:24.000-03:00","20260625","2026-06-25T17:39:24.000-03:00","0","1","0","1","G03","716bd562","docs(wad): atualizacao status da tabela de rfs #436","docs(wad): atualizacao status da tabela de rfs #436
"
"3","68","20260527","2026-05-27T22:27:22.000-03:00","20260527","2026-05-27T22:27:22.000-03:00","1","4573","8278","12851","G03","71d63c5f","Merge branch 'main' of [url-institucional] into feat/teste-verificacao-de-obsolencia","Merge branch 'main' of [url-institucional] into feat/teste-verificacao-de-obsolencia
"
"3","72","20260623","2026-06-23T15:30:31.000-03:00","20260623","2026-06-23T15:30:31.000-03:00","0","18","17","35","G03","721820e7","fix(wad): correcao da evolucao das rnfs com base nos feedbacks da sprint 4 #391","fix(wad): correcao da evolucao das rnfs com base nos feedbacks da sprint 4 #391
"
"3","68","20260612","2026-06-12T21:56:22.000+00:00","20260612","2026-06-12T21:56:22.000+00:00","1","150","10","160","G03","72232fff","Merge branch 'refactor/swagger' into 'main'","Merge branch 'refactor/swagger' into 'main'

|CODE| Atualiza o swagger.ts com os novos endpoints

See merge request graduacao/2026-1b/t28/g03!124"
"3","75","20260609","2026-06-09T15:06:43.000-03:00","20260609","2026-06-09T15:06:43.000-03:00","0","3","3","6","G03","72807941","docs (#304) deixa a visao geral do setor menos repetitiva","docs (#304) deixa a visao geral do setor menos repetitiva
"
"3","72","20260612","2026-06-12T20:13:19.000-03:00","20260612","2026-06-12T20:13:19.000-03:00","0","43","36","79","G03","72b24bfe","fix (wad.md): corrige secao 4.1 #355","fix (wad.md): corrige secao 4.1 #355
"
"3","74","20260612","2026-06-12T19:49:03.000-03:00","20260612","2026-06-12T19:49:03.000-03:00","0","163","2","165","G03","72bdd4ab","feat(fornecedores): expandir abre detalhe do cadastro (somente leitura) #351","feat(fornecedores): expandir abre detalhe do cadastro (somente leitura) #351

Adiciona o modal modal-fornecedor-detalhe.ejs (espelha o cadastro de
fornecedor, readonly, sem Enviar e com botao Sair) e o inclui em
fornecedores.ejs. Liga o icone de expandir de cada linha para buscar
GET /api/fornecedores/:id, preencher e abrir o modal. Reaproveita o
helper ligarModal existente. Sem mudancas de backend.

Co-Authored-By: Claude Opus 4.8 <[email]>
"
"3","74","20260529","2026-05-29T18:59:06.000+00:00","20260529","2026-05-29T18:59:06.000+00:00","1","478","648","1126","G03","72e5ff18","Merge branch 'hotfix/corrige-endpoint-cadastroparceiro' into 'main'","Merge branch 'hotfix/corrige-endpoint-cadastroparceiro' into 'main'

Hotfix/corrige endpoint cadastroparceiro

See merge request graduacao/2026-1b/t28/g03!59"
"3","68","20260601","2026-06-01T15:05:32.000-03:00","20260601","2026-06-01T15:05:32.000-03:00","0","2","2","4","G03","72fd4930","reafactor: atualiza gitignore","reafactor: atualiza gitignore
"
"3","71","20260530","2026-05-30T02:47:33.000+00:00","20260530","2026-05-30T02:47:33.000+00:00","1","135","0","135","G03","73708561","Merge branch 'docs/diagrma-classes-arquitetural' into 'main'","Merge branch 'docs/diagrma-classes-arquitetural' into 'main'

docs(#155): adiciona imagem e descricao do diagrama de classes arquitetural

See merge request graduacao/2026-1b/t28/g03!69"
"3","72","20260609","2026-06-09T18:15:15.000+00:00","20260609","2026-06-09T18:15:15.000+00:00","1","35","25","60","G03","737464d3","Merge branch 'docs/readme' into 'main'","Merge branch 'docs/readme' into 'main'

docs: Descrição do G01-A26, histórico de versões e licença no README (#290)

See merge request graduacao/2026-1b/t28/g03!91"
"3","72","20260623","2026-06-23T18:04:23.000+00:00","20260623","2026-06-23T18:04:23.000+00:00","1","18","0","18","G03","741eca93","Merge branch 'docs/conclusoes' into 'main'","Merge branch 'docs/conclusoes' into 'main'

docs(wad): conclusoes do G01-A26 #387

See merge request graduacao/2026-1b/t28/g03!141"
"3","71","20260611","2026-06-11T16:57:21.000-03:00","20260611","2026-06-11T16:57:21.000-03:00","0","39","0","39","G03","74341939","feat(cadastro): liga o botao adicionar fazenda a rota post fazendas #329","feat(cadastro): liga o botao adicionar fazenda a rota post fazendas #329
"
"3","85","20260521","2026-05-21T08:09:50.000-03:00","20260521","2026-05-21T08:09:50.000-03:00","0","12","0","12","G03","74623bcb","docs(#158,#160,#161,#162): adiciona Consulta SQL03","docs(#158,#160,#161,#162): adiciona Consulta SQL03
"
"3","74","20260501","2026-05-01T17:43:54.000-03:00","20260501","2026-05-01T17:43:54.000-03:00","0","8","2","10","G03","74709a15","docs(#58): adiciona identificacao em link dos membros do grupo","docs(#58): adiciona identificacao em link dos membros do grupo
"
"3","85","20260429","2026-04-29T23:02:20.000-03:00","20260429","2026-04-29T23:02:20.000-03:00","0","2","0","2","G03","7470fc8f","chore: adiciona regra de validacao de commits","chore: adiciona regra de validacao de commits
"
"3","71","20260611","2026-06-11T22:05:46.000-03:00","20260611","2026-06-11T22:05:46.000-03:00","0","74","8","82","G03","74b86b15","feat(cadastro): implementa a tela de cadastro de fazenda no grid de 12 colunas sem backend #331","feat(cadastro): implementa a tela de cadastro de fazenda no grid de 12 colunas sem backend #331
"
"3","85","20260513","2026-05-13T14:29:39.000-03:00","20260513","2026-05-13T14:29:39.000-03:00","0","3","0","3","G03","74c575ca","docs(#69): complementa o paragrafo de introducao da secao 3.3 sobre wireframes","docs(#69): complementa o paragrafo de introducao da secao 3.3 sobre wireframes
"
"3","68","20260527","2026-05-27T18:27:19.000+00:00","20260527","2026-05-27T18:27:19.000+00:00","0","106","35","141","G03","74decb54","docs: corrige consulta SQL","docs: corrige consulta SQL"
"3","85","20260609","2026-06-09T21:32:16.000-03:00","20260609","2026-06-09T21:32:16.000-03:00","1","1810","66","1876","G03","751a6ad8","fix(frontend): corrige conflitos do merge request referntes a interface de fornecedores #311","fix(frontend): corrige conflitos do merge request referntes a interface de fornecedores #311
"
"3","74","20260609","2026-06-09T15:25:18.000-03:00","20260609","2026-06-09T15:25:18.000-03:00","0","2","2","4","G03","75a4f2f1","docs(#305): atualiza matriz de risco","docs(#305): atualiza matriz de risco
"
"3","74","20260625","2026-06-25T12:30:13.000-03:00","20260625","2026-06-25T12:30:13.000-03:00","0","2","2","4","G03","770d24aa","docs(#422): atualiza diagrama de classes","docs(#422): atualiza diagrama de classes
"
"3","85","20260430","2026-04-30T17:16:54.000-03:00","20260430","2026-04-30T17:16:54.000-03:00","0","6","4","10","G03","775bbe66","docs(#41): apaga imagens das antigas personas","docs(#41): apaga imagens das antigas personas
"
"3","68","20260612","2026-06-12T00:28:35.000-03:00","20260612","2026-06-12T00:28:35.000-03:00","0","211","65","276","G03","77ad6040","fix(#335); corrige RBAC de convites, replay de aceite e divergências de link/doc","fix(#335); corrige RBAC de convites, replay de aceite e divergências de link/doc

- corrige gate de admin (mapearCargoParaPerfil) que travava admins convidados
- bloqueia replay em PATCH /api/convites/aceitar/:token (status != pendente)
- consolida linkAtivacao entre service e controller
- remove rota morta GET /usuarios/ativar
- corrige NaN em usuario.controller.listar quando sem paginação
- atualiza swagger e usuarios.js (remove id_usuario_remetente do body)
- extrai senha-toggle.js compartilhado (cad-user/login)
- adiciona teste de integração para falha 502 do Resend com rollback
"
"3","68","20260613","2026-06-13T00:51:54.000-03:00","20260613","2026-06-13T00:51:54.000-03:00","0","94","90","184","G03","7873e1e8","docs: corrige matriz 3.1.4, RTM 3.9 e UC com RFs/paths corretos","docs: corrige matriz 3.1.4, RTM 3.9 e UC com RFs/paths corretos

- Remapeia todos os RFs da matriz 3.1.4 com os números da 3.1.1 atual
  (RF005=visitas, RF011=convites, RF017=logout, RF020=feedback, etc.)
- Adiciona prefixo /api/ em parceiros, fornecedores e fazendas
- Corrige reenviar: PATCH /usuarios/convites/{id} → POST /api/convites/reenviar (RF014 ✅)
- Adiciona coluna Status (✅ implementado / ⏳ planejado)
- Reescreve RTM (3.9) com 40 linhas corrigidas de RF, RN e paths
- Corrige UC03: RF014/RF015/RF017 → RF011/RF012/RF013/RF014
- Atualiza % duplicidade (5.1.4.2): 15,49% / 368 clones / 421 testes

Co-Authored-By: Claude Sonnet 4.6 <[email]>
"
"3","70","20260625","2026-06-25T18:14:40.000+00:00","20260625","2026-06-25T18:14:40.000+00:00","1","565","76","641","G03","78777fdf","Merge branch 'style/alterar-inputs-fazenda' into 'main'","Merge branch 'style/alterar-inputs-fazenda' into 'main'

Style/alterar inputs fazenda

See merge request graduacao/2026-1b/t28/g03!151"
"3","68","20260606","2026-06-06T00:06:33.000-03:00","20260606","2026-06-06T00:06:33.000-03:00","0","81","43","124","G03","79179d27","feat: completar payloads de parceiro e fornecedor com todos os atributos","feat: completar payloads de parceiro e fornecedor com todos os atributos

Implementa atributos completos para POST /parceiros e POST /fornecedores:

Parceiro:
- Adiciona data_nascimento, observacao, relevancia ao bloco produtor
- Remove status do bloco parceiro (sempre 'Ativo' na criação)
- Ajusta defaults (data de hoje para data_nascimento, '' para observacao)

Fornecedor:
- Adiciona data_nascimento, observacao, relevancia, sigla aos campos do fornecedor
- Implementa logica de sigla para criar relacao em unidade_produtor
- Altera retorno para { produtor, fornecedor } (consistente com parceiro)
- Corrige contato_2 default para null (mapeia contato_alternativo)

Database:
- Corrige seed SQL: muda contato_1/contato_2 para contato_alternativo
- Adiciona coluna contato ao INSERT do produtor (era omitida)
- Corrige schema de unidade (nome -> sigla) no teste

Testes:
- Atualiza fixtures para novo schema (unidade.sigla, status 'Ativo')
- Adiciona teste de sigla invalida (404)
- Atualiza mocks para retorno { produtor, fornecedor }

Todos os 29 testes passam (5 suites): services, controllers, integracao

Co-Authored-By: Claude Haiku 4.5 <[email]>
"
"3","72","20260611","2026-06-11T20:10:24.000-03:00","20260611","2026-06-11T20:39:16.000-03:00","0","0","2","2","G03","79379a0b","docs(wad): organiza e adiciona referencias da documentacao #302","docs(wad): organiza e adiciona referencias da documentacao #302
"
"3","68","20260501","2026-05-01T22:06:22.000+00:00","20260501","2026-05-01T22:06:22.000+00:00","1","16","13","29","G03","79dfdb81","Merge branch 'Docs/forcas-de-porter' into 'main'","Merge branch 'Docs/forcas-de-porter' into 'main'

fix(#60): ajusta forcas de porter

See merge request graduacao/2026-1b/t28/g03!17"
"3","71","20260612","2026-06-12T03:31:44.000-03:00","20260612","2026-06-12T03:31:44.000-03:00","0","2","0","2","G03","79f26357","fix(cadastro): re-sincroniza o bloco do form apos reset no envio bem-sucedido #377","fix(cadastro): re-sincroniza o bloco do form apos reset no envio bem-sucedido #377
"
"3","85","20260430","2026-04-30T17:04:16.000-03:00","20260430","2026-04-30T17:04:16.000-03:00","0","1","1","2","G03","7a538233","docs(#13): corrige linguagem impessoal","docs(#13): corrige linguagem impessoal
"
"3","74","20260515","2026-05-15T23:12:29.000-03:00","20260515","2026-05-15T23:12:29.000-03:00","0","301","2","303","G03","7aef9744","docs(#137): adiciona o modelo fisico na documentacao","docs(#137): adiciona o modelo fisico na documentacao
"
"3","71","20260612","2026-06-12T03:35:24.000-03:00","20260612","2026-06-12T03:35:24.000-03:00","0","47","54","101","G03","7b097c77","refactor(cadastro): extrai para numero e lista de uf para formularios.js compartilhado #377","refactor(cadastro): extrai para numero e lista de uf para formularios.js compartilhado #377
"
"3","75","20260625","2026-06-25T15:58:11.000-03:00","20260625","2026-06-25T15:58:11.000-03:00","0","3","1","4","G03","7b0af986","docs (#435): adiciona modulo de geolocalizacao e mapas","docs (#435): adiciona modulo de geolocalizacao e mapas
"
"3","85","20230425","2023-04-25T13:05:38.000-03:00","20230425","2023-04-25T13:05:38.000-03:00","0","0","2","2","G03","7b83ed9c","Update WAD.md","Update WAD.md"
"3","74","20260611","2026-06-11T18:54:21.000+00:00","20260611","2026-06-11T18:54:21.000+00:00","1","63","71","134","G03","7b969ca0","Merge branch 'docs/coerencia-do-artefato-10' into 'main'","Merge branch 'docs/coerencia-do-artefato-10' into 'main'

docs(#306): atualiza user stories

See merge request graduacao/2026-1b/t28/g03!101"
"3","84","20240414","2024-04-14T10:55:16.000-03:00","20240414","2024-04-14T10:55:16.000-03:00","0","1","1","2","G03","7caeed31","correção de numeração das seções","correção de numeração das seções"
"3","71","20260625","2026-06-25T20:45:25.000-03:00","20260625","2026-06-25T20:45:25.000-03:00","1","36","10","46","G03","7d97ccb7","Merge branch 'docs/corrigir-4.2' into 'main'","Merge branch 'docs/corrigir-4.2' into 'main'

docs(#430): corrige secao 4.2 e adiciona prints

See merge request graduacao/2026-1b/t28/g03!165"
"3","85","20260506","2026-05-06T09:02:27.000-03:00","20260506","2026-05-06T09:02:27.000-03:00","0","7","0","7","G03","7d9ab3ba","docs(#67): adiciona o diagrama de sequencia de cadastro no topico 3.2.4","docs(#67): adiciona o diagrama de sequencia de cadastro no topico 3.2.4
"
"3","68","20260623","2026-06-23T21:27:30.000-03:00","20260623","2026-06-23T21:27:30.000-03:00","0","189","13","202","G03","7e78df6e","feat(#393): adiciona barra de pesquisa em modal da fazenda.","feat(#393): adiciona barra de pesquisa em modal da fazenda.
"
"3","75","20260602","2026-06-02T15:07:46.000-03:00","20260602","2026-06-02T15:07:46.000-03:00","0","10","1","11","G03","7ea70da3","docs (#257) adiciona referencias da visao geral","docs (#257) adiciona referencias da visao geral
"
"3","85","20260514","2026-05-14T15:49:15.000-03:00","20260514","2026-05-14T15:49:15.000-03:00","0","0","0","0","G03","7ebe8d07","docs(#128): atualiza diagrama de classes","docs(#128): atualiza diagrama de classes
"
"3","85","20260513","2026-05-13T15:13:41.000-03:00","20260513","2026-05-13T15:13:41.000-03:00","0","17","2","19","G03","7ef83a0c","docs(#69): adiciona imagem da task flow de convite de usuarios e suas respectivas wireframes","docs(#69): adiciona imagem da task flow de convite de usuarios e suas respectivas wireframes
"
"3","85","20260529","2026-05-29T19:53:02.000-03:00","20260529","2026-05-29T19:53:02.000-03:00","0","8","0","8","G03","7f0e9093","docs(#243): adiciona imagens do protitopo de alta fidelidade do formulario de cadastro de parceiros e misto","docs(#243): adiciona imagens do protitopo de alta fidelidade do formulario de cadastro de parceiros e misto
"
"3","68","20260527","2026-05-27T23:11:48.000-03:00","20260527","2026-05-27T23:11:48.000-03:00","0","0","6","6","G03","7f5a6c60","fix: corrige teste","fix: corrige teste
"
"3","85","20230425","2023-04-25T13:06:06.000-03:00","20230425","2023-04-25T13:06:06.000-03:00","0","0","1","1","G03","7f782f9a","Update WAD.md","Update WAD.md"
"3","68","20260526","2026-05-26T14:26:35.000+00:00","20260526","2026-05-26T14:26:35.000+00:00","1","712","2","714","G03","7fc17adb","Merge branch 'feat/registro-visita' into 'main'","Merge branch 'feat/registro-visita' into 'main'

feat: ponderada de programação

See merge request graduacao/2026-1b/t28/g03!47"
"3","68","20260626","2026-06-26T10:45:49.000+00:00","20260626","2026-06-26T10:45:49.000+00:00","1","48","1","49","G03","804e149a","Merge branch 'docs/versao-final' into 'main'","Merge branch 'docs/versao-final' into 'main'

docs(wad): definicao do que foi implementado na versao final da aplicacao web #428

See merge request graduacao/2026-1b/t28/g03!158"
"3","68","20260605","2026-06-05T17:26:15.000-03:00","20260605","2026-06-05T17:26:15.000-03:00","1","1335","859","2194","G03","807507cc","Merge branch 'main' of [url-institucional] into Feature/implementar-controller-usuario","Merge branch 'main' of [url-institucional] into Feature/implementar-controller-usuario
"
"3","71","20260625","2026-06-25T19:09:10.000-03:00","20260625","2026-06-25T19:09:10.000-03:00","1","82","4","86","G03","81318632","Merge branch 'docs/secao-3-8' into 'main'","Merge branch 'docs/secao-3-8' into 'main'

|WAD| Preenche seção 3.8 com as informações de autenticação de usuários

See merge request graduacao/2026-1b/t28/g03!161"
"3","75","20260625","2026-06-25T15:54:23.000-03:00","20260625","2026-06-25T15:54:23.000-03:00","0","6","0","6","G03","818eceb3","docs (#435): adiciona introducao trabalhos futuros","docs (#435): adiciona introducao trabalhos futuros
"
"3","72","20260603","2026-06-03T17:54:47.000-03:00","20260603","2026-06-03T17:54:47.000-03:00","0","8","3","11","G03","81cf2135","docs(wad): definicao da precificacao da aplicacao secao 6.6 #274","docs(wad): definicao da precificacao da aplicacao secao 6.6 #274
"
"3","71","20260612","2026-06-12T23:28:53.000-03:00","20260612","2026-06-12T23:28:53.000-03:00","0","27","6","33","G03","81d5a068","test(rbac): cobre res.locals e ajusta apenas admin view para anonimo #352","test(rbac): cobre res.locals e ajusta apenas admin view para anonimo #352
"
"3","84","20250407","2025-04-07T10:46:36.000-03:00","20250407","2025-04-07T10:46:36.000-03:00","0","39","6","45","G03","8228a02e","Inserção das descrições da seção 6 - Negócios","Inserção das descrições da seção 6 - Negócios"
"3","68","20260515","2026-05-15T23:05:26.000+00:00","20260515","2026-05-15T23:05:26.000+00:00","1","9","1","10","G03","828ad61e","Merge branch 'Docs/diagrama-entidade-relacionamento' into 'main'","Merge branch 'Docs/diagrama-entidade-relacionamento' into 'main'

docs(#96): adiciona diagrama de entidade-relacionamento

See merge request graduacao/2026-1b/t28/g03!26"
"3","68","20260526","2026-05-26T11:25:09.000-03:00","20260526","2026-05-26T11:25:09.000-03:00","1","2649","134","2783","G03","8295093c","Merge branch 'main' of [url-institucional] into feat/registro-visita","Merge branch 'main' of [url-institucional] into feat/registro-visita
"
"3","85","20260601","2026-06-01T14:36:00.000-03:00","20260601","2026-06-01T14:36:00.000-03:00","0","87","138","225","G03","82bfac8f","docs(#252): atualiza o codigo do modelo fisico (secao 3.6.3.1)","docs(#252): atualiza o codigo do modelo fisico (secao 3.6.3.1)
"
"3","68","20260625","2026-06-25T21:29:11.000-03:00","20260625","2026-06-25T21:29:11.000-03:00","0","259","278","537","G03","8385d31a","fix(#443): corrige erros dos testes de usabilidade","fix(#443): corrige erros dos testes de usabilidade
"
"3","68","20260606","2026-06-06T01:21:21.000-03:00","20260606","2026-06-06T01:21:21.000-03:00","0","203","120","323","G03","8388ad22","fix: corrigir erro 500 em fornecedor e reestruturar payload aninhado","fix: corrigir erro 500 em fornecedor e reestruturar payload aninhado

Problemas corrigidos:
1. POST /fornecedores retornava erro 500 por payload flat (deveria [externo] aninhado)
2. Payload de fornecedor aceitava contato_1/contato_2 (não existem no banco)
3. Campo contato_alternativo era opcionalmente null (NOT NULL no banco)
4. Tipos TypeScript não validavam obrigatoriedade de campos

Mudanças:

Repository (fornecedor):
- Reorganizar tipos: DadosProdutor separado de DadosFornecedor
- Mover sigla de produtor para fornecedor (onde é opcional e relevante)
- Remover default null de contato_alternativo (agora obrigatório)
- Estrutura agora é aninhada: { produtor, fornecedor }

Service (fornecedor):
- Validar rigorosamente: contato_alternativo, n_contrato, meta obrigatórios
- Validar telefone de contato_alternativo (antes era opcional)

Tests:
- Atualizar payloads para estrutura aninhada
- Adicionar contato_alternativo aos payloads
- Manter estrutura consistente com parceiro

CLAUDE.md:
- Adicionar seção ""RETORNO JSON"" para prevenir regressões
- Documentar regras de tipos input vs output
- Explicar contrato de resposta (todos campos NOT NULL devem estar presentes)

Resultado: 29/29 testes passam (5 suites)
Sem regressão em parceiro (já estava correto)

Co-Authored-By: Claude Haiku 4.5 <[email]>
"
"3","85","20230601","2023-06-01T20:11:05.000-03:00","20230601","2023-06-01T20:11:05.000-03:00","0","25","233","258","G03","84aaa49f","Atualização README e arquivos de instrução","Atualização README e arquivos de instrução
"
"3","72","20260528","2026-05-28T14:34:34.000-03:00","20260528","2026-05-28T14:34:34.000-03:00","0","17","1","18","G03","84e97c42","feat(#222): faz guia de estilo das cores","feat(#222): faz guia de estilo das cores
"
"3","85","20260521","2026-05-21T10:59:29.000-03:00","20260521","2026-05-21T10:59:29.000-03:00","0","60","5","65","G03","850bb122","feat(#200): cria o restante dos testes para o fluxo de envio de convite","feat(#200): cria o restante dos testes para o fluxo de envio de convite
"
"3","71","20260625","2026-06-25T16:00:49.000-03:00","20260625","2026-06-25T16:00:49.000-03:00","0","3","1","4","G03","8528bda4","docs(relatorio-usabilidade): descreve ambiente de aplicacao dos testes #434","docs(relatorio-usabilidade): descreve ambiente de aplicacao dos testes #434
"
"3","71","20260609","2026-06-09T23:52:18.000+00:00","20260609","2026-06-09T23:52:18.000+00:00","1","14","13","27","G03","854c82e6","Merge branch 'Docs/corrige-guia-estilo' into 'main'","Merge branch 'Docs/corrige-guia-estilo' into 'main'

|WAD| Correção do guia de estilos - Seção 3.4

See merge request graduacao/2026-1b/t28/g03!92"
"3","71","20260625","2026-06-25T22:09:23.000-03:00","20260625","2026-06-25T22:11:49.000-03:00","0","74","13","87","G03","8556c71c","fix(home): move saudacao para controller e adiciona teste do primeiro nome #451","fix(home): move saudacao para controller e adiciona teste do primeiro nome #451
"
"3","71","20260623","2026-06-23T22:44:55.000-03:00","20260623","2026-06-23T22:44:55.000-03:00","0","9","1","10","G03","85cd07ec","fix(estilos): aplica tipografia lato na mensagem de feedback de usuarios #396","fix(estilos): aplica tipografia lato na mensagem de feedback de usuarios #396
"
"3","68","20260609","2026-06-09T00:47:38.000-03:00","20260609","2026-06-09T00:47:38.000-03:00","0","20","0","20","G03","86663f72","test(#281): implementa testes para fazenda","test(#281): implementa testes para fazenda
"
"3","85","20260521","2026-05-21T10:45:20.000-03:00","20260521","2026-05-21T10:45:20.000-03:00","0","32","1","33","G03","86771a28","feat(#200): cria o teste no arquivo spec e as cascas vazias da implementacao","feat(#200): cria o teste no arquivo spec e as cascas vazias da implementacao
"
"3","74","20260529","2026-05-29T22:29:23.000-03:00","20260529","2026-05-29T22:29:23.000-03:00","1","3179","1948","5127","G03","8689b54e","Resolve conflitos do merge request","Resolve conflitos do merge request
"
"3","68","20260525","2026-05-25T18:00:08.000+00:00","20260525","2026-05-25T18:00:08.000+00:00","1","128","73","201","G03","8730afb7","Merge branch 'main' into 'feat/cadastro-parceiro'","Merge branch 'main' into 'feat/cadastro-parceiro'

# Conflicts:
#   .gitignore"
"3","68","20260625","2026-06-25T11:33:35.000-03:00","20260625","2026-06-25T11:33:35.000-03:00","0","97","71","168","G03","8780488c","refactor(#418): renomeia campo prioridade para cultura no parceiro","refactor(#418): renomeia campo prioridade para cultura no parceiro

Alinha o identificador à semântica da tela (label já era ""Cultura"") e
restringe o domínio a Soja, Cana-de-açúcar e Milho.

Banco (migrations novas, 001 intacto):
- 006_rename_prioridade_cultura.sql: RENAME COLUMN prioridade -> cultura (idempotente)
- 007_check_cultura_parceiro.sql: CHECK cultura IN (Soja, Cana-de-açúcar, Milho)
- 005_expiracao_convite.sql: DROP VIEW antes do ALTER (idempotência)
- seeds (seed_01_test_data, seed_popular_banco): valores de cultura válidos

Código:
- models/parceiro.model.ts, models/registrovisita.model.ts: campo cultura
- repositories/parceiro.repository.ts: tipos, SELECT/INSERT, mapa de colunas, default 'Soja'
- repositories/registrovisita.repository.ts: p.cultura em SELECT/GROUP BY
- docs/swagger.ts: propriedade cultura com enum nas rotas de parceiro

Front-end:
- views/formCadastro.ejs: name 'cultura' + payload
- views/visitas.ejs: cabeçalho e mock ""Cultura""
- public/js/parceiros.js, public/js/visitas.js: leitura/escrita de cultura

Testes e docs:
- tests/fixtures/payloads.ts e specs de parceiro/registrovisita
- documents/wad.md: entidades, DBML e DDL (com CHECK)

Co-Authored-By: Claude Opus 4.8 <[email]>
"
"3","71","20260625","2026-06-25T13:11:03.000-03:00","20260625","2026-06-25T13:11:03.000-03:00","1","64","0","64","G03","87c7218c","Merge branch 'docs/relatorio-implementacao' into 'main'","Merge branch 'docs/relatorio-implementacao' into 'main'

docs(relatorio-implementacao): documenta a implementação do protótipo via integração MCP do Figma (#424)

See merge request graduacao/2026-1b/t28/g03!157"
"3","70","20260430","2026-04-30T22:06:46.000-03:00","20260430","2026-04-30T22:06:46.000-03:00","0","5","7","12","G03","87e4e781","docs(#50): formata requisitos nao funcionais de 08 a 12 para combinarem com o resto da tabela","docs(#50): formata requisitos nao funcionais de 08 a 12 para combinarem com o resto da tabela
"
"3","71","20260430","2026-04-30T23:51:36.000+00:00","20260430","2026-04-30T23:51:36.000+00:00","1","11","2","13","G03","880a1242","Merge branch 'docs/canvas-proposta-de-valor' into 'main'","Merge branch 'docs/canvas-proposta-de-valor' into 'main'

Canvas de Proposta de Valor e Descrição da Imagem

See merge request graduacao/2026-1b/t28/g03!7"
"3","70","20260602","2026-06-02T18:00:00.000+00:00","20260602","2026-06-02T18:00:00.000+00:00","1","263","415","678","G03","88df9409","Merge branch 'docs/atualiza-modelo-fisico' into 'main'","Merge branch 'docs/atualiza-modelo-fisico' into 'main'

Refatoração do Banco de Dados: Correção de cardinalidades, implementação da regra exclusiva (XOR) e atualização do WAD (#251, #252, #258 e #259)

Closes #259

See merge request graduacao/2026-1b/t28/g03!74"
"3","71","20260612","2026-06-12T03:09:53.000-03:00","20260612","2026-06-12T03:09:53.000-03:00","1","18","16","34","G03","8994095f","chore: integra a main e resolve conflito do wad da branche de estrategia de marketing #336","chore: integra a main e resolve conflito do wad da branche de estrategia de marketing #336
"
"3","85","20260608","2026-06-08T08:42:50.000-03:00","20260608","2026-06-08T08:42:50.000-03:00","0","74","0","74","G03","89c97075","docs(revisao): comentarios de revisao do professor (Semana 8) no topo das classes","docs(revisao): comentarios de revisao do professor (Semana 8) no topo das classes

Apenas comentarios de cabecalho (NAO altera codigo): aponta a ausencia de
token/sessao no login (sem JWT) e middleware de auth, o helper de testes
quebrado (db/pool e cadastro-de-pedido.sql inexistentes), alterarSenha sem
hash, e os gaps de frontend para a entrega de sexta (login + sessao no front).

Co-Authored-By: Claude Opus 4.8 <[email]>
"
"3","69","20260520","2026-05-20T17:42:23.000+00:00","20260520","2026-05-20T17:42:23.000+00:00","1","40","0","40","G03","89ee5fc3","Merge branch 'docs/logica-proposicional' into 'main'","Merge branch 'docs/logica-proposicional' into 'main'

docs(#140): logica proposicional 3

See merge request graduacao/2026-1b/t28/g03!38"
"3","72","20260623","2026-06-23T15:03:53.000-03:00","20260623","2026-06-23T15:03:53.000-03:00","0","18","0","18","G03","8a11cb8b","docs(wad): conclusoes do G01-A26 #387","docs(wad): conclusoes do G01-A26 #387
"
"3","74","20260529","2026-05-29T23:45:16.000-03:00","20260529","2026-05-29T23:45:16.000-03:00","0","2","1","3","G03","8a1c0fab","docs: corrige posicao do paragrafo de introducao","docs: corrige posicao do paragrafo de introducao
"
"3","68","20260611","2026-06-11T10:49:48.000-03:00","20260611","2026-06-11T10:49:48.000-03:00","0","662","160","822","G03","8a23aa2d","feat(convites#321): envia convite por e-mail com cargo e conclui cadastro via /cad-user","feat(convites#321): envia convite por e-mail com cargo e conclui cadastro via /cad-user

- helper helpers/email.ts com Resend para envio do convite (+ email.spec.ts)
- convite exige cargo (Admin|Coordenador), gravado no usuario placeholder
- link de ativacao usa URL_BASE e aponta para /cad-user?token&email; ativar-conta.ejs removida
- rotas de convites e auth movidas para o prefixo /api
- JS inline extraido das views para public/js (login, cad-user, usuarios)
- seed de teste, swagger e matriz do wad.md atualizados
"
"3","68","20260430","2026-04-30T21:03:55.000+00:00","20260430","2026-04-30T21:03:55.000+00:00","1","15","1","16","G03","8af05b10","Merge branch 'docs/sprint-01/personas' into 'main'","Merge branch 'docs/sprint-01/personas' into 'main'

Docs(#13)adiciona personas

See merge request graduacao/2026-1b/t28/g03!12"
