"sk_grupo","sk_autor","sk_fechado_por","sk_sprint","sk_data_criacao","criado_em","sk_data_atualizacao","atualizado_em","sk_data_fechamento","fechado_em","sk_data_prazo","prazo_em","cartao_numero","titulo","descricao","situacao","peso","comentarios","tempo_estimado_s","tempo_gasto_s","responsaveis_ids","rotulos","grupo"
"3","71","69","15","20260624","2026-06-24T02:18:04.575Z","20260625","2026-06-25T23:28:23.449Z","20260625","2026-06-25T23:28:23.325Z","-1","","398","|WAD| Atualizar diagrama e seção de casos de uso","# **Descrição**

**Contexto:** O G01-A26 passou por uma redução de escopo formal, o que significa que algumas funcionalidades ou módulos originalmente planejados não serão mais desenvolvidos para o MVP. Devido a essa mudança, o diagrama de casos de uso atual e a documentação que o acompanha ficaram defasados, exibindo interações e requisitos que não refletem mais a realidade do produto a [externo] entregue. 

**Objetivo:** Refatorar o diagrama de casos de uso para excluir os atores e as ações (bolhas) que saíram do escopo. Simultaneamente, atualizar a seção descritiva correspondente no documento (como o `wad.md`), removendo qualquer menção às funcionalidades descartadas e garantindo que o texto explicativo esteja 100% alinhado com o escopo final aprovado.

### **Definition of Ready (DoR)**

* \[ \] Novo escopo (reduzido) claramente definido, formalizado e compreendido por toda a equipe. 
* \[ \] Acesso ao arquivo fonte editável do diagrama atual (ex.: Draw.io, Lucidchart, Figma, etc.). 
* \[ \] Acesso ao repositório local na branch dedicada à atualização da documentação.

### **Definition of Done (DoD)**

* \[ \] Diagrama de casos de uso editado, com as funcionalidades removidas do escopo deletadas da imagem. 
* \[ \] Nova imagem do diagrama exportada (em boa resolução) e substituída na pasta de arquivos (`assets` ou `documents/assets`) do repositório. 
* \[ \] Textos e descrições da seção de casos de uso revisados, apagando referências aos fluxos que não existem mais. 
* \[ \] O documento reflete estritamente o que foi desenvolvido e entregue na versão final.

**Como verificar a conclusão:** Abrir o arquivo de documentação no modo de visualização (preview). Ler a seção de casos de uso olhando para o novo diagrama gerado. Cruzar mentalmente as ações descritas ali com o sistema real que foi programado, garantindo que não sobrou nenhuma ""promessa"" de funcionalidade que foi cortada do escopo. 

**Como revisar (Code Review):** Analisar o _diff_ no Merge Request para confirmar que os parágrafos sobre as funcionalidades antigas foram devidamente apagados. Clicar no link/imagem do diagrama atualizado para conferir se a resolução está nítida, se os caminhos da imagem no Markdown estão corretos e se não quebram a renderização da página.","closed","","0","0","0","G03-A15","ART.16;DOCUMENTATION;size_P","G03"
"3","71","69","15","20260624","2026-06-24T02:21:15.205Z","20260625","2026-06-25T23:28:12.258Z","20260625","2026-06-25T23:28:12.143Z","-1","","399","|WAD| Corrigir diagrama de sequência de envio de convite","# **Descrição**

**Contexto:** Durante a avaliação do G01-A26, o professor apontou correções necessárias no diagrama de sequência referente ao fluxo de envio de convites. O artefato atual possui inconsistências técnicas, lógicas ou de notação UML que precisam [externo] ajustadas para refletir o comportamento real da aplicação e atender aos critérios acadêmicos exigidos. 

**Objetivo:** Refatorar o diagrama de sequência de envio de convites aplicando integralmente os feedbacks recebidos. A atividade engloba a edição do arquivo fonte, a substituição da imagem exportada na documentação do repositório e o ajuste de qualquer texto descritivo que acompanhe o diagrama para garantir total alinhamento.

### **Definition of Ready (DoR)**

* \[ \] Apontamentos e feedbacks exatos do professor sobre o diagrama de sequência mapeados e compreendidos pela equipe. 
* \[ \] Acesso ao arquivo fonte editável do diagrama atual (ex.: Draw.io, Lucidchart, PlantUML). 
* \[ \] Acesso ao repositório local na branch dedicada à documentação.

### **Definition of Done (DoD)**

* \[ \] Diagrama de sequência editado, incorporando todas as correções solicitadas (linhas de vida, fluxos de mensagens, retornos e validações). 
* \[ \] Nova imagem exportada em alta resolução e substituída na pasta de arquivos correta (ex.: `assets` ou `documents/assets`). 
* \[ \] Seção descritiva do fluxo de envio de convite (no `wad.md` ou equivalente) revisada para casar perfeitamente com a nova versão do diagrama. 
* \[ \] Alterações salvas, commitadas e enviadas para o repositório remoto através de um Merge Request.

**Como verificar a conclusão:** Abrir a imagem final gerada e cruzar visualmente cada passo do diagrama com a lista de correções passadas pelo professor, assegurando que nenhum detalhe foi esquecido. Na visualização (preview) do Markdown, checar se a imagem carrega corretamente e se a leitura do fluxo faz sentido técnico. 

**Como revisar (Code Review):** Inspecionar o _diff_ no Merge Request para confirmar a substituição do arquivo de imagem sem quebrar os caminhos (paths) no documento. Caso a explicação em texto também tenha sido alterada, ler os novos parágrafos para garantir coesão e clareza técnica.","closed","","0","0","0","G03-A15","ART.16;DOCUMENTATION;size_P","G03"
"3","71","69","15","20260624","2026-06-24T12:58:23.770Z","20260625","2026-06-25T23:28:06.320Z","20260625","2026-06-25T23:28:06.064Z","-1","","400","|WEB| Corrigir diagrama de sequência de reenvio de convite","# **Descrição**

**Contexto:** Assim como no fluxo de envio original, o diagrama de sequência correspondente ao reenvio de convites também necessita de ajustes. Seja por apontamentos de avaliação, mudanças de escopo ou inconsistências de notação UML, o artefato atual não descreve perfeitamente como o sistema lida com as requisições de reenvio. 

**Objetivo:** Refatorar o diagrama de sequência de reenvio de convite para garantir a precisão técnica do fluxo (como a validação do status do usuário antes de disparar o e-mail e as respostas do back-end). A atividade inclui a atualização do arquivo fonte, a exportação da nova imagem e a revisão da documentação textual associada.

### **Definition of Ready (DoR)**

* \[ \] Apontamentos de correção e o fluxo lógico real de reenvio de convite compreendidos pela equipe. 
* \[ \] Acesso ao arquivo fonte editável do diagrama de reenvio (ex.: Draw.io, Lucidchart, PlantUML). 
* \[ \] Acesso ao repositório local na branch dedicada à documentação.

### **Definition of Done (DoD)**

* \[ \] Diagrama de sequência de reenvio editado, com interações, validações de status e retornos corrigidos. 
* \[ \] Nova imagem exportada em alta resolução e substituída nos diretórios do repositório (ex.: `assets` ou `documents/assets`). 
* \[ \] Seção de texto correspondente ao reenvio de convite revisada na documentação para refletir o diagrama atualizado. 
* \[ \] Alterações salvas, commitadas e enviadas para o repositório remoto através de um Merge Request.

**Como verificar a conclusão:** Analisar a nova imagem exportada, acompanhando visualmente a ""linha de vida"" do processo de reenvio. O fluxo deve deixar claro os cenários possíveis (ex.: sucesso no reenvio ou bloqueio caso o usuário já esteja ativo). Checar também o preview do Markdown para garantir que a imagem renderiza perfeitamente. 

**Como revisar (Code Review):** Conferir no _diff_ do Merge Request se a imagem antiga foi efetivamente substituída pela nova, sem quebrar as extensões e caminhos de arquivos. Ler os parágrafos explicativos ao redor do diagrama para atestar que o texto e a imagem contam a mesma história técnica.","closed","","0","0","0","G03-A15","ART.16;DOCUMENTATION;size_P","G03"
"3","72","71","15","20260624","2026-06-24T17:02:21.102Z","20260624","2026-06-24T18:12:03.925Z","20260624","2026-06-24T18:12:03.663Z","-1","","401","|WAD| Correção da evolução das rnfs","### Descrição

Realizar a revisão e correção da subseção **3.1.3 – Evolução dos Requisitos Não Funcionais**, garantindo que as evidências de evolução apresentadas estejam alinhadas ao que foi efetivamente implementado no G01-A26 Gestão de Parceiros – Atvos. O objetivo é remover inconsistências entre os requisitos não funcionais e as funcionalidades desenvolvidas, ajustando descrições que indiquem implementações ainda não concluídas e substituindo-as por evidências compatíveis com o estado atual da solução. A correção deve preservar a tabela original dos RNFs e manter o foco na demonstração da evolução dos requisitos ao longo das sprints.

### DoR (Definition of Ready) :white_check_mark:

* Subseção de evolução dos RNFs disponível para edição.
  * [ ] Tabela original dos RNFs disponível.
  * [ ] Feedback da avaliação documentado.
  * [ ] Funcionalidades efetivamente implementadas identificadas.
  * [ ] Funcionalidades pendentes e parcialmente implementadas mapeadas.
  * [ ] Evidências técnicas do G01-A26 disponíveis.

### DoD (Definition of Done) :white_check_mark:

* Evidências de evolução revisadas para todos os RNFs.
  * [ ] Descrições incompatíveis com o estado atual do G01-A26 corrigidas.
  * [ ] Funcionalidades não implementadas removidas ou reclassificadas como previstas.
  * [ ] Evoluções apresentadas com base em evidências reais do desenvolvimento.
  * [ ] Tabela original dos RNFs mantida sem alterações.
  * [ ] Texto revisado quanto à clareza, coerência e precisão técnica.
  * [ ] Conteúdo validado pela equipe.

### Como verificar a conclusão

* Confirmar que cada RNF possui uma evidência de evolução compatível com o que foi realmente desenvolvido.
* Verificar que não existem afirmações sobre funcionalidades ainda não concluídas como se estivessem implementadas.
* Garantir consistência entre a evolução dos RNFs, os requisitos funcionais e os artefatos técnicos do G01-A26.
* Validar que a tabela original dos requisitos não funcionais permaneceu inalterada.

### Como revisar

* Comparar cada evidência de evolução com o código, documentação e funcionalidades implementadas.
* Verificar alinhamento com os relatórios de sprint e resultados de testes.
* Avaliar a precisão técnica das descrições apresentadas.
* Revisar ortografia, gramática e padronização textual.
* Realizar validação final considerando os feedbacks recebidos na avaliação e o estado atual da solução.","closed","","0","0","0","G03-A16","ART.10;DOCUMENTATION;Fix;size_P","G03"
"3","72","71","15","20260624","2026-06-24T17:23:39.337Z","20260624","2026-06-24T18:15:52.170Z","20260624","2026-06-24T18:15:51.993Z","-1","","403","|WAD| Refinamento das conclusões do G01-A26","","closed","","0","0","0","G03-A16","ART.16;DOCUMENTATION;size_P","G03"
"3","68","70","15","20260624","2026-06-24T17:36:55.784Z","20260625","2026-06-25T13:24:25.402Z","20260624","2026-06-24T19:01:30.799Z","-1","","404","|CODE| Ajustar campos do formulário de Cadastro","## Descrição
Alterar a view do formulário de cadastro para corrigir os tipos e comportamentos dos campos: campos numéricos (ex: telefone, CPF/CNPJ) devem aceitar apenas valores numéricos, campos de e-mail devem validar o formato adequado, e campos de seleção (ex: perfil/tipo de usuário) devem possuir um dropdown com barra de pesquisa (filtro/busca) para facilitar a seleção.

**DoR (Definition of Ready):**
- [ ] View do formulário de cadastro acessível e renderizando no ambiente local.
- [ ] Lista de opções disponível para popular os dropdowns de seleção.

**DoD (Definition of Done):**
- [ ] Campos numéricos (telefone, CPF/CNPJ) aceitam apenas entrada numérica (input `type=""number""` ou validação/máscara equivalente).
- [ ] Campo de e-mail valida o formato correto antes da submissão.
- [ ] Campos de seleção exibem um dropdown com barra de pesquisa integrada para filtrar as opções.
- [ ] Formulário submete corretamente com os novos tipos de campo, sem regressões.

**Como verificar:** Acessar o formulário de cadastro, tentar inserir texto nos campos numéricos (deve [externo] bloqueado), inserir um e-mail inválido (deve [externo] bloqueado) e buscar uma opção pelo nome nos dropdowns com filtro.
**Como revisar:** Verificar se os inputs possuem validação tanto no front-end (tipo do campo / máscara / formato de e-mail) quanto se os dropdowns de seleção utilizam um componente de busca adequado (ex: select2, chosen ou similar).

## Origem
Tarefa 1.2

_Adicionado em:_ `manual`","closed","","0","0","0","G03-A12","ART.14;CODE;size_M","G03"
"3","74","71","15","20260624","2026-06-24T17:47:56.210Z","20260626","2026-06-26T02:49:06.081Z","20260626","2026-06-26T02:49:05.943Z","-1","","405","|G01-A26| Finalizar slides do pitch final","## Descrição

Concluir a apresentação final do G01-A26 por meio da criação do slide de problemática e da finalização dos demais slides do pitch. A atividade deve garantir que a apresentação possua uma narrativa completa e coerente, contemplando contexto, problema, solução, benchmark, proposta de valor e encerramento. Considerando o tempo estimado de 40 minutos, o foco deve [externo] finalizar o conteúdo e a organização visual dos slides, corrigindo eventuais inconsistências e garantindo alinhamento com o storytelling previamente estruturado.

## 3. Tempo estimado

**40 minutos**

## 4. Definition of Ready (DoR)

* A estrutura do pitch foi definida.
  * [ ] Os slides de benchmark e proposta de valor já foram elaborados.
  * [ ] O template final da apresentação está disponível.
  * [ ] Os principais pontos da problemática foram identificados.
  * [ ] O conteúdo das demais seções está consolidado.

## 5. Definition of Done (DoD)

* O slide de problemática foi criado.
  * [ ] Todos os slides da apresentação foram revisados.
  * [ ] O fluxo narrativo da apresentação está completo.
  * [ ] As transições entre os temas estão coerentes.
  * [ ] Os slides seguem o padrão visual definido pela equipe.
  * [ ] Não há conteúdos incompletos ou marcadores temporários.
  * [ ] A apresentação está pronta para ensaio e validação final.
  * [ ] A versão final foi salva e disponibilizada para a equipe.

## 6. Como revisar

* Verificar se a problemática apresentada está alinhada ao contexto da Atvos.
* Conferir se todos os tópicos exigidos pelo orientador estão presentes.
* Avaliar a coerência entre problema, benchmark, proposta de valor e solução.
* Revisar a quantidade de texto por slide e a legibilidade visual.
* Validar se a apresentação possui um fluxo narrativo claro do início ao fim.
* Realizar uma passagem completa dos slides simulando a apresentação.","closed","","0","0","0","G03-A18","ART. 17;size_M","G03"
"3","69","74","15","20260624","2026-06-24T17:50:54.394Z","20260625","2026-06-25T18:38:00.308Z","20260625","2026-06-25T18:37:59.574Z","-1","","406","|WAD| Correção do Art.6 - Lógica Proposicional das consultas SQL","","closed","","0","0","0","G03-A13","ART.16;DOCUMENTATION;size_P","G03"
"3","72","71","15","20260624","2026-06-24T17:58:45.354Z","20260624","2026-06-24T18:37:51.116Z","20260624","2026-06-24T18:37:50.305Z","-1","","407","|WAD| Correção da solução no wad","","closed","","0","0","0","G03-A16","ART.1;DOCUMENTATION;Fix;size_P","G03"
"3","70","68","15","20260624","2026-06-24T18:06:52.052Z","20260624","2026-06-24T18:52:51.321Z","20260624","2026-06-24T18:52:51.191Z","-1","","408","|CODE| Corrige branch de revisão geral para evitar retrabalh","Duas branches estavam lidando com a desacoplamento de arquivos .js em forms fazenda e forms visitas : !144+ e !146+. MR !146 é corrigido para evitar conflitos. Rebase com main também é feito para evitar conflitos.","closed","","0","0","0","G03-A14","ART.14;CODE;size_M","G03"
"3","72","71","15","20260624","2026-06-24T18:23:07.641Z","20260625","2026-06-25T00:55:32.508Z","20260625","2026-06-25T00:55:32.359Z","-1","","409","|WAD| Correção da introdução do G01-A26","","closed","","0","0","0","G03-A16","ART.1;DOCUMENTATION;Fix;size_P","G03"
"3","71","68","15","20260624","2026-06-24T18:52:49.454Z","20260625","2026-06-25T17:38:23.779Z","20260625","2026-06-25T17:38:23.593Z","-1","","410","|WAD| Escrever a Análise dos Resultados de usabilidade","# **Descrição**

**Contexto:** Dados brutos tabulados não geram valor sem interpretação. A seção de análise precisa sintetizar o que aconteceu nas sessões de teste para guiar as decisões de design e desenvolvimento do grupo. **Objetivo:** Redigir a seção de Análise dos Resultados. O texto deve destacar o achado central: os problemas se concentraram fortemente na Tarefa 1 (cadastro), enquanto as Tarefas 2 a 4 obtiveram sucesso de aproximadamente 100%. É preciso desenvolver os padrões (A–F) observados como coincidências entre os testers e apresentar uma tabela consolidada de métricas por tarefa.

### **Definition of Ready (DoR)**

* \[ \] Tabelas de registro preenchidas e heurísticas mapeadas.

### **Definition of Done (DoD)**

* \[ \] Texto de análise redigido, evidenciando o gargalo na Tarefa 1 e o sucesso nas demais. 
* \[ \] Padrões de erros (coincidências de heurísticas A–F) explicados. 
* \[ \] Tabela consolidada de métricas criada e inserida na documentação. 

**Como verificar a conclusão:** Ler a seção e checar se a conclusão reflete claramente os dados apresentados nas tabelas anteriores, justificando o porquê de a Tarefa 1 [externo] o ponto de atenção. 

**Como revisar (Code Review):** Avaliar a clareza textual, a ortografia e se a tabela consolidada reflete a matemática correta (taxa de sucesso) baseada nos 5 testers originais.","closed","","0","0","0","G03-A15","ART.15;DOCUMENTATION;size_P","G03"
"3","71","68","15","20260624","2026-06-24T18:54:10.191Z","20260625","2026-06-25T17:38:25.217Z","20260625","2026-06-25T17:38:25.061Z","-1","","411","|WAD| Montar o registro dos testes de usabilidade (tabelas)","# **Descrição**

**Contexto:** Os testes de usabilidade (guerrilha) foram realizados e os dados brutos estão na planilha, mas precisam [externo] formalizados no documento final do G01-A26 de forma estruturada para facilitar a leitura e avaliação.

 **Objetivo:** Transcrever os dados da planilha (referentes a 5 testers executando 4 tarefas) para a documentação, criando uma tabela específica por tarefa. Cada tabela deve conter: nº do tester, informações sobre o tester, resultado geral e resultado por etapa. Além disso, é necessário redigir um parágrafo curto antes de cada tabela descrevendo exatamente o que foi pedido ao usuário e o que foi observado durante a execução.

### **Definition of Ready (DoR)**

* \[ \] Planilha de resultados brutos dos 5 testers disponível e preenchida. 
* \[ \] Documento de destino (ex.: `wad.md` ou relatório de usabilidade) aberto e pronto para edição.

### **Definition of Done (DoD)**

* \[ \] Quatro tabelas criadas no documento, uma para cada tarefa testada. 
* \[ \] Dados dos 5 testers transcritos corretamente nas respectivas tabelas. 
* \[ \] Parágrafo descritivo (pedido vs. observado) redigido e inserido acima de cada tabela. 

**Como verificar a conclusão:** Ler o documento e verificar se existem 4 tabelas formatadas corretamente no Markdown, atestando que nenhuma informação da planilha ficou de fora e que a leitura do fluxo do teste é compreensível.

**Como revisar (Code Review):** Validar no _diff_ se a formatação das tabelas Markdown não quebrou. Cruzar rapidamente uma linha de dados da documentação com a planilha original para garantir a integridade da transcrição.","closed","","0","0","0","G03-A15","ART.15;DOCUMENTATION;size_P","G03"
"3","71","68","15","20260624","2026-06-24T18:55:12.132Z","20260625","2026-06-25T17:38:22.343Z","20260625","2026-06-25T17:38:22.204Z","-1","","412","|WAD| Mapear ocorrências às heurísticas de Nielsen","# **Descrição**

**Contexto:** O registro das falhas ou dificuldades encontradas pelos usuários durante os testes está incompleto, pois a coluna ""Heurística(s) relacionada(s)"" encontra-se vazia na documentação atual. 

**Objetivo:** Analisar cada dificuldade ou erro cometido pelos testers e preencher a coluna vazia mapeando a ocorrência para as heurísticas de usabilidade de Nielsen, utilizando o padrão de letras (A–F) já estabelecido pelo time. Isso trará embasamento técnico aos problemas encontrados.

### **Definition of Ready (DoR)**

* \[ \] Tarefa de montagem do registro dos testes (tabelas) concluída. 
* \[ \] Lista do padrão de heurísticas (A–F) do grupo disponível para consulta.

### **Definition of Done (DoD)**

* \[ \] Coluna ""Heurística(s) relacionada(s)"" totalmente preenchida nas tabelas de documentação. 
* \[ \] Cada mapeamento condiz tecnicamente com a heurística de Nielsen escolhida. 

**Como verificar a conclusão:** Percorrer todas as tabelas de teste e garantir que não existe nenhum problema ou erro listado que não tenha uma letra (A–F) correspondente na coluna de heurística. 

**Como revisar (Code Review):** Ler dois ou três problemas listados e avaliar se a heurística atrelada faz sentido (ex.: um erro de preenchimento sem aviso sendo mapeado como falta de prevenção de erros ou visibilidade do status).","closed","","0","0","0","G03-A15","ART.15;DOCUMENTATION;size_P","G03"
"3","68","70","-1","20260624","2026-06-24T20:34:17.042Z","20260625","2026-06-25T20:41:37.516Z","20260625","2026-06-25T20:41:37.294Z","-1","","413","|CODE| Follow-ups da revisão do MR de organização das migrations","## Descrição
Endereçar os dois pontos de melhoria levantados na revisão do MR que organizou as migrations. O MR em si foi aprovado: a auto-discovery em `src/database/migrate.ts` (regex `^\d{3}_.*\.sql$` + `.sort()`) garante ordem numérica correta pelos prefixos zero-padded, `seed_*`/`cleanup_*` ficam de fora, a ordem 001→005 cria as tabelas base antes dos `ALTER`/`CREATE VIEW` (idempotentes via `IF EXISTS`, incluindo a view `vw_status_convite` no 005), não há referências órfãs ao rename e `tsc --noEmit` passa nos arquivos do escopo. Esta tarefa trata apenas dos dois itens de limpeza/robustez identificados na revisão, ambos **fora do escopo original** do MR e independentes entre si.

**DoR (Definition of Ready):**
- [ ] MR de organização das migrations mergeado.
- [ ] Ambiente local com banco acessível para rodar `npm run migrate` mais de uma vez.

**DoD (Definition of Done):**

_Re-execução idempotente das migrations (`src/database/001_database.sql`)_
- [ ] Os comandos `ALTER TABLE ... ADD CONSTRAINT` passam a [externo] idempotentes (ex.: `IF NOT EXISTS` / guarda equivalente) **ou** é introduzida uma tabela de controle que registra migrations já aplicadas.
- [ ] Rodar `npm run migrate` duas vezes seguidas num banco já migrado não falha com erro de ""constraint já existe"".

_Limpeza de código órfão nos testes (`src/tests/helpers/setup.ts` e `seed.ts`)_
- [ ] Corrigidos/removidos os imports de `../../db/pool` (inexistente; o pool real é `database/connection`).
- [ ] Removida a leitura de `migrations/cadastro-de-pedido.sql` em `setup.ts` (arquivo de outro G01-A26) e o comentário enganoso ""Lê o database.sql..."" (linha 9).
- [ ] `tsc --noEmit` deixa de acusar os 2 erros pré-existentes nesses arquivos.

**Como verificar:** Rodar `npm run migrate` em banco vazio e novamente em banco já migrado (segunda execução deve concluir sem erro de constraint). Rodar `tsc --noEmit` e confirmar ausência dos erros em `src/tests/helpers/setup.ts` e `seed.ts`.
**Como revisar:** Garantir que a idempotência não altere a semântica das constraints já criadas (em banco novo o resultado deve [externo] idêntico). Na limpeza dos testes, confirmar que nenhum teste depende dos trechos removidos e que não restam referências órfãs a `db/pool` ou a `cadastro-de-pedido.sql`/`database.sql` que confundam quem revisa o rename.

## Origem
Tarefa 1.2

_Adicionado em:_ `manual`","closed","","0","0","0","G03-A12","ART.14;CODE;size_P","G03"
"3","68","71","-1","20260624","2026-06-24T23:05:11.283Z","20260625","2026-06-25T13:42:58.916Z","20260625","2026-06-25T13:42:58.400Z","-1","","414","|CODE| Padronizar formulários de edição de Fornecedor, Fazenda e Parceiro","## Descrição
Alinhar os formulários de edição de **Fornecedor**, **Fazenda** e **Parceiro** ao comportamento já adotado no formulário de cadastro (máscaras e seleção via checkbox), além de bloquear campos que não devem [externo] editados após o cadastro. O objetivo é garantir consistência de UX entre cadastro e edição, evitar alteração indevida de dados sensíveis/imutáveis (CPF e data do último contato) e validar corretamente telefones e valores monetários.

**DoR (Definition of Ready):**
- [ ] Formulário de cadastro disponível como referência das máscaras de telefone e do componente de checkbox de UF/Relevância.
- [ ] Acesso às telas de edição de Fornecedor, Fazenda e Parceiro em ambiente local.
- [ ] Definição confirmada de que CPF e Data do Último Contato são imutáveis na edição.

**DoD (Definition of Done):**

_Fornecedor (edição)_
- [ ] Campos `cpf` e `dataultimocontato` ficam bloqueados para alteração (desabilitados), exibidos com opacidade reduzida em cinza para indicar que são somente leitura.
- [ ] Campos `uf` e `relevancia` usam o mesmo componente de checkbox do formulário de cadastro.
- [ ] Campos `contato 1` e `contato 2` aplicam a mesma máscara de número de telefone do formulário de cadastro.

_Fazenda (edição)_
- [ ] Campo `uf` usa o mesmo componente de checkbox do formulário de cadastro.

_Parceiro (edição)_
- [ ] Campos `cpf` e `dataultimocontato` ficam bloqueados para alteração (desabilitados), com opacidade reduzida em cinza, igual ao Fornecedor.
- [ ] Campos `uf` e `relevancia` usam o mesmo componente de checkbox do formulário de cadastro (mesmas alterações do Fornecedor, **exceto** os campos de contato/telefone, que não se aplicam ao Parceiro).
- [ ] Campo `valor pagamento` aplica máscara de valor monetário em R$.

**Como verificar:** Abrir cada formulário de edição (Fornecedor, Fazenda e Parceiro) com um registro existente e confirmar: (1) CPF e Data do Último Contato aparecem em cinza/opacos e não permitem digitação/alteração; (2) UF e Relevância são selecionados via checkbox idêntico ao do cadastro; (3) Contato 1 e 2 do Fornecedor formatam o telefone conforme a máscara do cadastro; (4) Valor de Pagamento do Parceiro formata em R$ (ex.: `R$ 1.234,56`). Salvar e reabrir o registro para garantir que os valores persistem corretamente.
**Como revisar:** Confirmar que o bloqueio de CPF e Data do Último Contato é também garantido no backend/submit (campos desabilitados não devem [externo] confiáveis apenas no front; o valor original não pode [externo] sobrescrito). Verificar reuso do mesmo componente/máscara do cadastro em vez de implementação duplicada. Validar que a máscara de R$ trata centavos, separador de milhar e edição/colagem sem corromper o valor enviado, e que o Parceiro não exibe campos de contato indevidamente.

## Origem
Tarefa 1.2

_Adicionado em:_ `manual`","closed","","0","0","0","G03-A12","ART.14;CODE;size_M","G03"
"3","71","68","15","20260625","2026-06-25T12:41:22.371Z","20260625","2026-06-25T17:38:16.296Z","20260625","2026-06-25T17:38:16.094Z","-1","","415","|WAD| Listar as melhorias priorizadas de interface","# **Descrição**

**Contexto:** Com os problemas diagnosticados e mapeados na análise, o time precisa de um plano de ação claro para refinar o MVP antes da entrega final.

**Objetivo:** Criar a seção de melhorias priorizadas listando os 8 itens identificados durante os testes. A lista deve [externo] ordenada por prioridade (do Crítico ao Baixo) e seguir rigorosamente o formato: Problema → Melhoria proposta → Justificativa técnica.

### **Definition of Ready (DoR)**

* \[ \] Análise dos resultados de usabilidade concluída. 
* \[ \] Acordo com o time sobre os 8 itens e seus níveis de prioridade.

### **Definition of Done (DoD)**

* \[ \] Lista de 8 melhorias inserida na documentação. 
* \[ \] Ordenação correta aplicada (Crítico, Alto, Médio, Baixo). 
* \[ \] Cada item estruturado no tripé ""Problema, Melhoria e Justificativa"". 

**Como verificar a conclusão:** Contar os itens (devem [externo] exatamente 8) e ler o primeiro e o último para confirmar a ordem de prioridade decrescente e a formatação solicitada. 

**Como revisar (Code Review):** Validar se a justificativa de cada melhoria faz sentido do ponto de vista de usabilidade (UI/UX) e viabilidade técnica nesta reta final.","closed","","0","0","0","G03-A15","ART.15;DOCUMENTATION;size_PP","G03"
"3","71","68","15","20260625","2026-06-25T13:01:23.163Z","20260625","2026-06-25T17:38:20.769Z","20260625","2026-06-25T17:38:20.644Z","-1","","416","|WAD| Escrever a Introdução do relatório de usabilidade","# **Descrição**

**Contexto:** O documento precisa de uma abertura formal que situe o leitor sobre a natureza e as limitações dos testes realizados. É essencial [externo] transparente sobre a metodologia e o público-alvo alcançado. 

**Objetivo:** Redigir a Introdução do relatório de testes. O texto deve englobar o contexto do G01-A26, justificar a escolha do modelo de teste de guerrilha (como, quando, com quem e para quê) e fornecer um resumo geral. Um ponto crucial é declarar a limitação metodológica: os testes foram aplicados com colegas do Apice (público jovem e tech-savvy), que não representam com fidelidade o usuário final real da aplicação. A introdução também deve registrar os pontos positivos validados na interface (navbar, home, badge verde e o formulário por select).

### **Definition of Ready (DoR)**

* \[ \] Entendimento claro do escopo dos testes aplicados no campus.

### **Definition of Done (DoD)**

* \[ \] Introdução redigida contemplando todos os pontos metodológicos (5W2H do teste). 
* \[ \] Limitação sobre o perfil ""tech-savvy / Apice"" declarada explicitamente no texto. 
* \[ \] Pontos positivos da interface (navbar, home, badges, selects) documentados. 

**Como verificar a conclusão:** Ler o texto introdutório garantindo que ele não soa como um teste definitivo de laboratório, mas sim como uma validação rápida de guerrilha, e atestar se a observação sobre o perfil dos colegas da faculdade está lá. 

**Como revisar (Code Review):** Avaliar a coesão do texto e a formatação no Markdown. Garantir que a ressalva metodológica está descrita de forma técnica, sem desmerecer o próprio trabalho.","closed","","0","0","0","G03-A15","ART.15;DOCUMENTATION;size_PP","G03"
"3","71","68","15","20260625","2026-06-25T13:13:06.566Z","20260625","2026-06-25T17:38:17.616Z","20260625","2026-06-25T17:38:17.471Z","-1","","417","|WAD| Anexar as fotos dos testes de usabilidade","# **Descrição**

**Contexto:** Para evidenciar a execução prática dos testes de guerrilha e dar robustez à documentação, é necessário comprovar o contato com os usuários através de registros fotográficos da aplicação do teste. 

**Objetivo:** Reunir as fotos tiradas durante as sessões de teste e anexá-las à documentação do G01-A26. Elas podem [externo] embutidas dentro da seção da ""Tarefa 1"" (para dar contexto visual direto) ou estruturadas no final do documento como um Apêndice fotográfico.

### **Definition of Ready (DoR)**

* \[ \] Fotos dos testes baixadas, otimizadas para web (compressão de tamanho) e subidas na pasta de `assets` do repositório.

### **Definition of Done (DoD)**

* \[ \] Imagens inseridas na documentação via tags Markdown corretas. 
* \[ \] Imagens renderizando corretamente no documento de visualização, sem quebrar o layout da página. 

**Como verificar a conclusão:** Abrir o visualizador Markdown (preview) ou o repositório, rolar até o local das imagens (Tarefa 1 ou Apêndice) e confirmar se elas carregam rapidamente e estão visíveis.

 **Como revisar (Code Review):** Conferir no _diff_ se o caminho (path) das imagens inserido no código aponta para o diretório correto (ex.: `../assets/testes-usabilidade/foto1.png`).","closed","","0","0","0","G03-A15","ART.15;DOCUMENTATION;size_P","G03"
