grupo,mr_numero,titulo,descricao,situacao,criado_em,atualizado_em,merged_em,fechado_em,branch_origem,branch_destino,autor_id,merged_por_id,revisores_ids,responsaveis_ids,e_rascunho,comentarios,sprint,rotulos
G01,65,"refatora estrutura do sistema, organiza arquivos e pastas, atualiza documentação","**Descrição do Merge Request**

Este Merge Request aplica uma refatoração estrutural no G01-A26 com foco em organização da camada `src`, padronização de nomenclatura, consolidação dos módulos da API e melhoria da documentação técnica no `wad.md`. As alterações buscam alinhar o código à estrutura esperada do sistema, facilitar manutenção e deixar a documentação dos endpoints mais clara, rastreável e agradável para leitura.

**O que foi feito?**

**Organização e Refatoração de Código**

Foram reorganizados controllers, services, repositories, routes, helpers, migrations, views e testes para uma estrutura mais consistente dentro do G01-A26. Também houve padronização dos nomes de arquivos para um formato mais legível e previsível, como `recurso.camada.ts`, reduzindo ambiguidades entre arquivos antigos, duplicados ou com nomenclaturas diferentes.

**Consolidação da Estrutura do Sistema**

A estrutura da aplicação foi ajustada para centralizar melhor as responsabilidades entre camadas. Rotas, controllers e repositories foram reorganizados para refletir os domínios principais do sistema, como autenticação, usuários, entidades, contratos, aprovações, auditoria, dashboard, notificações e relatórios.

**Limpeza e Padronização de Arquivos**

Foram removidos ou substituídos arquivos antigos, duplicados ou fora do padrão anterior do G01-A26. Também houve padronização de nomes de assets e documentos, deixando imagens, diagramas e arquivos auxiliares com nomes mais consistentes e fáceis de referenciar na documentação.

**Ajustes na Documentação**

A documentação em `documentos/wad.md` foi atualizada para acompanhar a nova organização do sistema. A seção **3.7. WebAPI e endpoints** foi reformatada, substituindo blocos extensos de texto por tabelas centralizadas em Markdown, separadas por domínio funcional.

Agora os endpoints estão organizados com as seguintes informações:

- Método HTTP
- Endpoint
- Headers
- Body
- Resposta esperada
- Status codes
- Regras de negócio relacionadas

Essa mudança melhora a leitura, facilita a validação da Matriz de Rastreabilidade e deixa a documentação mais adequada para revisão técnica.

**Conformidade com Endpoints e Regras de Negócio**

A documentação foi alinhada aos principais fluxos da API, incluindo autenticação, usuários, parceiros, fornecedores, interações, auditoria, dashboard, aprovações, relatórios, notificações e contratos de fornecedores. Isso reforça a rastreabilidade entre requisitos funcionais, regras de negócio e implementação dos endpoints.

**Testes Realizados**

Foram mantidos e reorganizados testes de integração e unidade relacionados aos principais fluxos do sistema, incluindo autenticação, aprovação, contratos, dashboard, fornecedores e endpoints RF008/RF015. A estrutura de testes foi ajustada para acompanhar a nova organização do código.

**Issues Relacionadas**

Resolve a Task #162.",merged,2026-05-28T01:57:00.478Z,2026-05-28T01:59:40.075Z,2026-05-28T01:59:39.803Z,,refactor/estrutura-do-sistema/#162,dev,G01-A14,G01-A15,,G01-A14,0,1,Sprint 03,ART.8;ART.9;CODE;DOCUMENTATION;G
G01,66,Refactor/tabelas supabase/#162,"## Descrição

Este merge request atualiza a suíte de testes para ficar alinhada com a estrutura atual da Web API, corrigindo imports antigos, rotas desatualizadas e expectativas incompatíveis com os endpoints implementados.

Também foram feitos ajustes pontuais no comportamento da API para que erros de validação e conflitos de cadastro sejam tratados corretamente, seguindo boas práticas RESTful.

## Alterações realizadas

- Corrigidos imports quebrados nos testes de integração e unidade.
- Atualizado teste de login para utilizar a rota atual `POST /auth/login`.
- Atualizado teste de aprovação para utilizar o endpoint implementado `PATCH /aprovacoes/:id`.
- Removidas validações de endpoints `GET /aprovacoes` e `GET /aprovacoes/:id`, que não fazem parte da API atual.
- Ajustado o pool de testes para reconhecer a tabela atual `usuario`.
- Corrigido tratamento de erro no cadastro de entidades:
  - `400 Bad Request` para payload inválido.
  - `409 Conflict` para dados duplicados.
- Removido log de debug do teste de fornecedor.

## Validação

- `npm run build` executado com sucesso.
- `npm test` executado com sucesso.

Resultado dos testes:

```bash
Test Suites: 8 passed, 8 total
Tests:       36 passed, 36 total
```",merged,2026-05-28T02:46:49.686Z,2026-05-28T17:26:46.726Z,2026-05-28T17:26:46.791Z,,refactor/tabelas-supabase/#162,dev,G01-A14,G01-A17,,G01-A14,0,0,Sprint 03,ART.8;CODE;G
G01,67,Refactor/revisao de codigo/#163,,merged,2026-05-28T17:24:08.504Z,2026-05-28T17:28:08.246Z,2026-05-28T17:26:46.828Z,,refactor/revisao-de-codigo/#163,dev,G01-A14,G01-A17,,G01-A14,0,1,Sprint 03,ART.8;CODE
G01,68,Apagar develop e deixar dev,,closed,2026-05-28T18:14:53.996Z,2026-05-28T18:17:50.695Z,,2026-05-28T18:17:50.721Z,develop,dev,G01-A14,,G01-A14,G01-A14,0,0,,
G01,69,Feat/wad secao 4.1 itens a e b,,merged,2026-05-28T18:20:31.743Z,2026-05-28T18:21:26.161Z,2026-05-28T18:21:25.381Z,,feat/wad-secao-4.1-itens-a-e-b,main,G01-A16,G01-A23,G01-A23,G01-A16,0,0,,
G01,70,hotfix/altera-testes-de-integracao/#163,"**Descrição do Merge Request**

Este Merge Request realiza a mesclagem da branch `dev` na `main`, consolidando as alterações mais recentes do G01-A26 e garantindo que a versão principal esteja atualizada com a estrutura, funcionalidades e correções desenvolvidas ao longo da branch de desenvolvimento.

Além da integração entre branches, também foram feitos ajustes nos testes de integração para corrigir falhas, alinhar os cenários testados ao comportamento atual da API e garantir maior estabilidade na validação dos endpoints.

**O que foi feito?**

**Merge da branch `dev` para `main`**

Foram incorporadas à branch `main` as alterações presentes na `dev`, centralizando na branch principal a versão mais atualizada do G01-A26. Esse merge consolida a evolução recente da aplicação, incluindo ajustes de estrutura, organização de código, rotas, controllers, services, repositories e documentação.

**Correção dos Testes de Integração**

Os testes de integração foram revisados e ajustados para refletir o estado atual da aplicação. As correções garantem que os testes estejam alinhados aos endpoints existentes, aos retornos HTTP esperados e às regras de negócio implementadas.

**Ajustes de Compatibilidade**

Foram corrigidos pontos que impediam a execução adequada dos testes após a integração da `dev` na `main`, incluindo inconsistências em rotas, payloads, respostas esperadas e configurações necessárias para o ambiente de teste.

**Validação dos Fluxos Principais**

Os testes de integração foram organizados para validar os principais fluxos da API, garantindo que funcionalidades essenciais continuem funcionando corretamente após o merge.

**Testes Realizados**

Foi executada a suíte de testes de integração para verificar a estabilidade dos endpoints e confirmar que as correções aplicadas resolveram as falhas existentes.

**Resultado**

A branch `main` passa a refletir a versão consolidada da `dev`, com os testes de integração corrigidos e preparados para validar os principais comportamentos da aplicação.",merged,2026-05-28T18:24:18.152Z,2026-05-28T18:42:28.331Z,2026-05-28T18:42:28.005Z,,dev,main,G01-A14,G01-A17,G01-A17,G01-A14,0,1,Sprint 03,ART.8;CODE
G01,71,docs(wad): adiciona secao 3.2.3.1 completa #135,"## O que mudou

Adiciona a subseção 3.2.3.1 completa: incluindo o diagrama de classes arquitetural e sua descrição.

## Como testar

Abrir a preview do WAD e verificar se todos os textos estão condizentes e a imagem está correta e carregando",merged,2026-05-28T18:41:02.203Z,2026-05-28T23:53:22.537Z,2026-05-28T23:53:22.184Z,,docs/diagrama-classes-arquitetural/#135,dev,G01-A13,G01-A14,,G01-A13,0,0,Sprint 03,ART.9;CODE
G01,72,Draft: Develop,"## Descrição

Sincronização da branch `develop` com as alterações já presentes na `main`.

Objetivo:

* atualizar a `develop` com os commits mais recentes da `main`
* manter ambas as branches alinhadas
* incorporar hotfixes/ajustes aplicados diretamente em produção

Nenhuma alteração funcional adicional foi incluída além das já existentes na `main`.",closed,2026-05-28T23:30:34.807Z,2026-05-30T01:40:49.204Z,,2026-05-30T01:40:48.909Z,develop,main,G01-A17,,,G01-A17,1,0,Sprint 03,CODE
G01,73,retira duplicatas no código e refatora,"**Descrição do Merge Request**

Este Merge Request remove duplicações de arquivos de teste e consolida a estrutura de testes dentro de `src/tests`, mantendo uma única fonte organizada para a suíte de integração do G01-A26. A alteração reduz redundância no repositório, evita manutenção duplicada dos mesmos cenários e ajusta os scripts para apontarem para o novo caminho oficial dos testes.

**O que foi feito?**

**Remoção de Testes Duplicados**

Foram removidos os arquivos duplicados que estavam na pasta `tests/integration`, pois a suíte equivalente já existe dentro de `src/tests/integration`. Isso evita que o G01-A26 mantenha duas versões dos mesmos testes em caminhos diferentes.

Arquivos removidos da estrutura antiga:

- `tests/integration/aprovacao.integration.test.ts`
- `tests/integration/aprovacao.unit.test.ts`
- `tests/integration/contrato.integration.spec.ts`
- `tests/integration/dashboard.spec.ts`
- `tests/integration/rf008.rf015.endpoints.spec.ts`
- `tests/integration/helpers/test.db.ts`
- `tests/integration/controllers/fornecedor.integration.spec.ts`
- `tests/integration/controllers/login.integration.spec.ts`
- `tests/integration/controllers/atualizaproducao.controller.spec.ts`

**Padronização da Estrutura de Testes**

A suíte de testes passa a ficar centralizada em `src/tests/integration`, seguindo a organização atual do G01-A26 e mantendo os testes próximos da estrutura principal da aplicação.

Com isso, os testes de integração continuam contemplando fluxos como:

- Aprovação
- Contratos
- Dashboard
- Login
- Fornecedores
- Atualização de produção
- Endpoints RF008 a RF015

**Ajuste no Script de Teste**

O script `test:fornecedor` no `package.json` foi atualizado para apontar para o novo caminho correto:

```json
src/tests/integration/controllers/fornecedor.integration.spec.ts
```

Antes, o script ainda apontava para a pasta antiga `tests/integration`, que foi removida nesta refatoração.

**Resultado**

A estrutura de testes ficou mais limpa, sem arquivos duplicados, com menor risco de divergência entre suítes iguais em diretórios diferentes. O G01-A26 agora usa `src/tests/integration` como caminho central para os testes de integração.

**Issues Relacionadas**

Resolve a Task #167.",merged,2026-05-28T23:46:00.445Z,2026-05-28T23:48:34.180Z,2026-05-28T23:48:33.627Z,,refactor/tira-duplicatas-no-codigo/#167,dev,G01-A14,G01-A15,G01-A15,G01-A14,0,2,Sprint 03,ART.8;CODE
G01,74,Renumerar legendas das imagens em documentos/wad.md,"Descrição (PR/MR):

Resumo: Ajustei exclusivamente a numeração das legendas ""Imagem N"" em wad.md para eliminar duplicatas e restaurar a sequência correta. Nenhum outro texto, imagem, ordem de seções ou conteúdo foi alterado. Arquivo alterado: wad.md O que foi feito: renumeração sequencial das legendas das imagens (ex.: legenda da arquitetura passou de “Imagem 14” para “Imagem 8”; legendas de UC-01..UC-07 e dos diagramas UML foram renumeradas consequentemente até “Imagem 21”). Por que: havia legendas duplicadas (várias ocorrências de ""Imagem 14"") que podem confundir leitores e quebras de referência em índices/sumário.",merged,2026-05-29T00:59:28.391Z,2026-05-29T01:00:32.975Z,2026-05-29T01:00:32.768Z,,fix/wad-image-numbers-20260528215524,dev,G01-A15,G01-A14,G01-A14,G01-A15,0,0,Sprint 03,ART.9;DOCUMENTATION
G01,75,Refactor/limpeza de codigo/#126,"**Descrição do Merge Request**

Este Merge Request realiza uma limpeza pontual na estrutura de testes do G01-A26, padronizando a nomenclatura dos arquivos de aprovação dentro de `src/tests/integration`. A alteração tem como objetivo deixar os nomes dos testes mais consistentes com o padrão utilizado no restante da suíte.

**O que foi feito?**

**Padronização de Nomenclatura dos Testes**

Foram renomeados os arquivos de teste de aprovação para utilizar a extensão `.spec.ts`, mantendo consistência com os demais testes de integração do G01-A26.

Arquivos renomeados:

- `src/tests/integration/aprovacao.integration.test.ts` → `src/tests/integration/aprovacao.integration.spec.ts`
- `src/tests/integration/aprovacao.unit.test.ts` → `src/tests/integration/aprovacao.unit.spec.ts`

**Limpeza de Código**

A mudança remove a inconsistência entre arquivos terminados em `.test.ts` e arquivos terminados em `.spec.ts`, facilitando a leitura, busca e manutenção da suíte de testes.

**Impacto da Alteração**

Não houve alteração no conteúdo dos testes, apenas renomeação dos arquivos. Portanto, os cenários testados, regras de negócio validadas e lógica de execução permanecem os mesmos.

**Resultado**

A estrutura de testes fica mais padronizada, previsível e alinhada à convenção usada pelo G01-A26 para arquivos de especificação.

**Issues Relacionadas**

Resolve a Task #126.",merged,2026-05-29T01:39:33.259Z,2026-05-29T01:49:08.440Z,2026-05-29T01:49:08.122Z,,refactor/limpeza-de-codigo/#126,dev,G01-A14,G01-A15,G01-A14,G01-A14,0,1,Sprint 03,ART.8;CODE
G01,76,docs(wad):Revisa todo o wad,"Este Merge Request realiza uma revisão abrangente do Documento de Arquitetura de Software (WAD), alinhando a documentação ao estado atual da implementação e aos requisitos definidos para a sprint.

O principal objetivo desta atualização foi aumentar a consistência, a rastreabilidade e a qualidade da documentação arquitetural do G01-A26, garantindo que requisitos, regras de negócio, modelos de dados, endpoints e componentes da arquitetura reflitam corretamente a solução desenvolvida.

### Principais Atualizações

* Refinamento e ampliação da documentação de modelagem de dados.
* Atualização do Diagrama Entidade-Relacionamento (DER) de acordo com a estrutura atual do banco de dados.
* Revisão dos Requisitos Funcionais (RFs) e das Regras de Negócio (RNs), garantindo alinhamento com as funcionalidades implementadas.
* Atualização da matriz de rastreabilidade entre requisitos, regras de negócio e endpoints da API.
* Aprimoramento da documentação arquitetural baseada no padrão Controller-Service-Repository.
* Atualização da descrição dos atores do sistema, responsabilidades e fluxos operacionais.
* Adequação da modelagem de domínio e da arquitetura para contemplar governança, auditoria, aprovações, contratos e acompanhamento de metas.
* Padronização da terminologia utilizada ao longo do documento.
* Revisão geral para garantir coerência entre diagramas, requisitos, banco de dados e implementação.

### Pontos de Atenção para Revisão

Os revisores devem verificar principalmente:

* A consistência entre requisitos, regras de negócio, endpoints e entidades do sistema.
* O alinhamento entre a arquitetura documentada e a implementação atual do backend.
* A correção das relações presentes nas matrizes de rastreabilidade.
* A coerência entre os diagramas, a modelagem de dados e os comportamentos documentados.

### Impacto da Alteração

Este Merge Request não introduz alterações funcionais na aplicação. Seu objetivo é fortalecer a qualidade da documentação, melhorar a rastreabilidade dos artefatos do G01-A26 e garantir conformidade com os entregáveis da sprint.",merged,2026-05-29T10:25:15.457Z,2026-05-29T10:34:35.711Z,2026-05-29T10:34:36.032Z,,fix/wad-image-numbers-20260528215524,main,G01-A15,G01-A15,,G01-A15,0,0,,
G01,77,fix(wad): Corrige numeração das legendas de imagens em documentos/wad.md,"Este Merge Request realiza uma revisão abrangente do Documento de Arquitetura de Software (WAD), alinhando a documentação ao estado atual da implementação e aos requisitos definidos para a sprint.

O principal objetivo desta atualização foi aumentar a consistência, a rastreabilidade e a qualidade da documentação arquitetural do G01-A26, garantindo que requisitos, regras de negócio, modelos de dados, endpoints e componentes da arquitetura reflitam corretamente a solução desenvolvida.

### Principais Atualizações

* Refinamento e ampliação da documentação de modelagem de dados.
* Atualização do Diagrama Entidade-Relacionamento (DER) de acordo com a estrutura atual do banco de dados.
* Revisão dos Requisitos Funcionais (RFs) e das Regras de Negócio (RNs), garantindo alinhamento com as funcionalidades implementadas.
* Atualização da matriz de rastreabilidade entre requisitos, regras de negócio e endpoints da API.
* Aprimoramento da documentação arquitetural baseada no padrão Controller-Service-Repository.
* Atualização da descrição dos atores do sistema, responsabilidades e fluxos operacionais.
* Adequação da modelagem de domínio e da arquitetura para contemplar governança, auditoria, aprovações, contratos e acompanhamento de metas.
* Padronização da terminologia utilizada ao longo do documento.
* Revisão geral para garantir coerência entre diagramas, requisitos, banco de dados e implementação.

### Pontos de Atenção para Revisão

Os revisores devem verificar principalmente:

* A consistência entre requisitos, regras de negócio, endpoints e entidades do sistema.
* O alinhamento entre a arquitetura documentada e a implementação atual do backend.
* A correção das relações presentes nas matrizes de rastreabilidade.
* A coerência entre os diagramas, a modelagem de dados e os comportamentos documentados.

### Impacto da Alteração

Este Merge Request não introduz alterações funcionais na aplicação. Seu objetivo é fortalecer a qualidade da documentação, melhorar a rastreabilidade dos artefatos do G01-A26 e garantir conformidade com os entregáveis da sprint.",closed,2026-05-29T10:50:11.072Z,2026-05-30T01:40:30.273Z,,2026-05-30T01:40:30.109Z,fix/wad-image-numbers-20260528215524,main,G01-A15,,,G01-A15,0,0,,
G01,78,docs/revisa todo wad,"\
Este Merge Request consolida a revisão completa do WAD (Web Application Document), atualizando a documentação para refletir o estado atual da implementação do CRM ATVOS e os requisitos definidos para a sprint.\
\
O objetivo principal desta revisão foi garantir consistência entre arquitetura, modelagem de dados, requisitos, regras de negócio, endpoints, diagramas e artefatos de rastreabilidade, reduzindo divergências entre a documentação e a solução efetivamente desenvolvida.\
\
### Principais Atualizações\
\
#### Arquitetura e Modelagem\
- Revisão da arquitetura em camadas seguindo o padrão Controller-Service-Repository.\
- Atualização do Diagrama de Classes Arquitetural.\
- Atualização dos Diagramas de Sequência.\
- Revisão da documentação dos componentes do backend.\
\
#### Modelagem de Dados\
- Atualização do DER/MER para refletir a estrutura atual do banco de dados.\
- Revisão das entidades de governança, auditoria, aprovação e rastreabilidade.\
- Atualização do modelo relacional e dos relacionamentos entre entidades.\
\
#### Requisitos e Regras de Negócio\
- Revisão dos Requisitos Funcionais (RFs).\
- Revisão das Regras de Negócio (RNs).\
- Alinhamento entre requisitos, fluxos operacionais e implementação.\
- Atualização das permissões e responsabilidades dos atores do sistema.\
\
#### Rastreabilidade\
- Atualização da Matriz RF → RN → Endpoint.\
- Atualização da RTM (Requirements Traceability Matrix).\
- Revisão da relação entre requisitos, entidades e componentes arquiteturais.\
\
#### Documentação da API\
- Revisão da estrutura de documentação dos endpoints.\
- Padronização das descrições de métodos, parâmetros, respostas e códigos de retorno.\
\
#### Qualidade e Consistência\
- Padronização da terminologia utilizada ao longo do documento.\
- Correção de inconsistências entre diagramas, requisitos e modelagem de dados.\
- Revisão textual geral para melhoria da clareza e qualidade técnica da documentação.\
\
### Pontos de Atenção para Revisão\
\
Os revisores devem validar principalmente:\
\
- Coerência entre requisitos, regras de negócio e endpoints.\
- Alinhamento entre o DER, a arquitetura documentada e a implementação.\
- Correção das relações presentes nas matrizes de rastreabilidade.\
- Consistência entre diagramas, modelos de dados e fluxos operacionais.\
\
### Impacto da Alteração\
\
Este Merge Request não introduz alterações funcionais na aplicação. As modificações concentram-se na evolução e padronização da documentação técnica do G01-A26, aumentando a rastreabilidade, a qualidade arquitetural e a aderência aos requisitos da sprint.\
\
### Issues Relacionadas\
\
- Atualização dos artefatos da Sprint 5.\
- Adequação aos critérios de avaliação do WAD.\
- Revisão geral da documentação técnica do CRM ATVOS.",merged,2026-05-29T14:42:00.884Z,2026-05-29T16:16:37.535Z,2026-05-29T16:16:37.184Z,,wad/Revisa-todo-wad,main,G01-A15,G01-A14,,G01-A15,0,0,,
